# Fuel U235 1.7%, with 10%Gd rods
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,22,1,1,-40,22,1,-40,1,22,-40,1,1,22,1,1
1,1,1,-40,1,1,1,1,1,1,1,1,1,-40,1,1,1
1,1,1,1,-40,1,1,1,1,1,1,1,-40,1,1,1,1
1,1,-40,1,1,-40,1,1,-40,1,1,-40,1,1,-40,1,1
1,1,22,1,1,1,22,1,1,1,22,1,1,1,22,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,-40,1,1,-40,1,1,-40,1,1,-40,1,1,-40,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,22,1,1,1,22,1,1,1,22,1,1,1,22,1,1
1,1,-40,1,1,-40,1,1,-40,1,1,-40,1,1,-40,1,1
1,1,1,1,-40,1,1,1,1,1,1,1,-40,1,1,1,1
1,1,1,-40,1,1,1,1,1,1,1,1,1,-40,1,1,1
1,1,22,1,1,-40,22,1,-40,1,22,-40,1,1,22,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
